customer_id,ingresos,margen_ratio,frecuencia,anios_relacion,cltv,dias_ultima_compra,estado_churn,items_comprados,items_devueltos,return_rate,cluster,cluster_label,churn_proba
2167,349.99,0.4,1,1.0,140.0,59,Activo,1,0,0.0,1,Regular Activo,
4950,349.99,0.4,1,1.0,140.0,1293,Perdido,1,0,0.0,0,Perdido,0.9997
5264,349.99,0.4,1,1.0,140.0,108,Activo,1,1,1.0,3,Devolutivo,
3053,349.99,0.4,1,1.0,140.0,860,Perdido,1,0,0.0,0,Perdido,0.9998
808,349.99,0.4,1,1.0,140.0,91,Activo,1,0,0.0,1,Regular Activo,
1241,349.99,0.4,1,1.0,140.0,496,Perdido,1,0,0.0,1,Regular Activo,
967,349.99,0.4,1,1.0,140.0,541,Perdido,1,0,0.0,1,Regular Activo,
2696,349.99,0.4,1,1.0,140.0,119,Activo,1,0,0.0,1,Regular Activo,
3356,349.99,0.4,1,1.0,140.0,861,Perdido,1,0,0.0,0,Perdido,0.9998
4703,349.99,0.4,1,1.0,140.0,110,Activo,1,1,1.0,3,Devolutivo,
4651,349.99,0.4,1,1.0,140.0,415,Perdido,1,0,0.0,1,Regular Activo,
4304,349.99,0.4,1,1.0,140.0,905,Perdido,1,0,0.0,0,Perdido,0.9997
4330,349.99,0.4,1,1.0,140.0,1778,Perdido,1,0,0.0,0,Perdido,0.9997
2819,349.99,0.4,1,1.0,140.0,84,Activo,1,0,0.0,1,Regular Activo,
2920,349.99,0.4,1,1.0,140.0,883,Perdido,1,0,0.0,0,Perdido,0.9998
860,349.99,0.4,1,1.0,140.0,943,Perdido,1,0,0.0,0,Perdido,0.9997
5508,349.99,0.4,1,1.0,140.0,898,Perdido,1,0,0.0,0,Perdido,0.9997
1862,349.99,0.4,1,1.0,140.0,1428,Perdido,1,0,0.0,0,Perdido,0.9997
1287,349.99,0.4,1,1.0,140.0,22,Activo,1,0,0.0,1,Regular Activo,
1049,349.99,0.4,1,1.0,140.0,925,Perdido,1,0,0.0,0,Perdido,0.9997
4205,349.99,0.4,1,1.0,140.0,91,Activo,1,0,0.0,1,Regular Activo,
4937,349.99,0.4,1,1.0,140.0,116,Activo,1,0,0.0,1,Regular Activo,
1057,349.99,0.4,1,1.0,140.0,1420,Perdido,1,0,0.0,0,Perdido,0.9997
3242,349.99,0.4,1,1.0,140.0,381,Perdido,1,0,0.0,1,Regular Activo,
4712,349.99,0.4,1,1.0,140.0,1784,Perdido,1,0,0.0,0,Perdido,0.9997
2647,349.99,0.4,1,1.0,140.0,15,Activo,1,0,0.0,1,Regular Activo,
5561,349.99,0.4,1,1.0,140.0,893,Perdido,1,0,0.0,0,Perdido,0.9998
4762,349.99,0.4,1,1.0,140.0,1802,Perdido,1,0,0.0,0,Perdido,0.9997
3561,349.99,0.4,1,1.0,140.0,401,Perdido,1,0,0.0,1,Regular Activo,
4577,349.99,0.4,1,1.0,140.0,1762,Perdido,1,0,0.0,0,Perdido,0.9997
1598,349.99,0.4,1,1.0,140.0,111,Activo,1,0,0.0,1,Regular Activo,
1950,349.99,0.4,1,1.0,140.0,1408,Perdido,1,0,0.0,0,Perdido,0.9997
1845,349.99,0.4,1,1.0,140.0,26,Activo,1,0,0.0,1,Regular Activo,
3445,349.99,0.4,1,1.0,140.0,1318,Perdido,1,0,0.0,0,Perdido,0.9997
3117,319.98,0.4,1,1.0,128.0,1756,Perdido,1,0,0.0,0,Perdido,0.9997
2907,319.98,0.4,1,1.0,128.0,1795,Perdido,1,0,0.0,0,Perdido,0.9997
2988,319.98,0.4,1,1.0,128.0,410,Perdido,1,0,0.0,1,Regular Activo,
2748,319.98,0.4,1,1.0,128.0,1372,Perdido,1,0,0.0,0,Perdido,0.9997
4982,319.98,0.4,1,1.0,128.0,371,Perdido,1,0,0.0,1,Regular Activo,
5716,319.98,0.4,1,1.0,128.0,1762,Perdido,1,0,0.0,0,Perdido,0.9997
1433,319.98,0.4,1,1.0,128.0,5,Activo,1,0,0.0,1,Regular Activo,
2986,319.98,0.4,1,1.0,128.0,1299,Perdido,1,0,0.0,0,Perdido,0.9997
1069,319.98,0.4,1,1.0,128.0,88,Activo,1,0,0.0,1,Regular Activo,
2150,319.98,0.4,1,1.0,128.0,508,Perdido,1,0,0.0,1,Regular Activo,
3058,319.98,0.4,1,1.0,128.0,1350,Perdido,1,0,0.0,0,Perdido,0.9997
2924,319.98,0.4,1,1.0,128.0,380,Perdido,1,0,0.0,1,Regular Activo,
5711,319.98,0.4,1,1.0,128.0,1356,Perdido,1,0,0.0,0,Perdido,0.9997
2322,319.98,0.4,1,1.0,128.0,96,Activo,1,0,0.0,1,Regular Activo,
5414,319.98,0.4,1,1.0,128.0,1363,Perdido,1,0,0.0,0,Perdido,0.9997
3844,319.98,0.4,1,1.0,128.0,389,Perdido,1,0,0.0,1,Regular Activo,
5434,319.98,0.4,1,1.0,128.0,1286,Perdido,1,0,0.0,0,Perdido,0.9997
5466,319.98,0.4,1,1.0,128.0,909,Perdido,1,1,1.0,3,Devolutivo,0.9994
3577,319.98,0.4,1,1.0,128.0,61,Activo,1,0,0.0,1,Regular Activo,
1809,319.98,0.4,1,1.0,128.0,73,Activo,1,0,0.0,1,Regular Activo,
5394,319.98,0.4,1,1.0,128.0,862,Perdido,1,0,0.0,0,Perdido,0.9998
4126,319.98,0.4,1,1.0,128.0,402,Perdido,1,0,0.0,1,Regular Activo,
2883,319.98,0.4,1,1.0,128.0,115,Activo,1,0,0.0,1,Regular Activo,
4067,319.98,0.4,1,1.0,128.0,1342,Perdido,1,0,0.0,0,Perdido,0.9997
2082,319.98,0.4,1,1.0,128.0,1424,Perdido,1,0,0.0,0,Perdido,0.9997
1958,319.98,0.4,1,1.0,128.0,31,Activo,1,1,1.0,3,Devolutivo,
2003,319.98,0.4,1,1.0,128.0,24,Activo,1,0,0.0,1,Regular Activo,
2980,319.98,0.4,1,1.0,128.0,1280,Perdido,1,0,0.0,0,Perdido,0.9997
1933,319.98,0.4,1,1.0,128.0,1411,Perdido,1,0,0.0,0,Perdido,0.9997
4261,319.98,0.4,1,1.0,128.0,1748,Perdido,1,0,0.0,0,Perdido,0.9997
4078,319.98,0.4,1,1.0,128.0,1768,Perdido,1,0,0.0,0,Perdido,0.9997
5316,319.98,0.4,1,1.0,128.0,380,Perdido,1,0,0.0,1,Regular Activo,
3949,319.98,0.4,1,1.0,128.0,1283,Perdido,1,0,0.0,0,Perdido,0.9997
3964,319.98,0.4,1,1.0,128.0,398,Perdido,1,0,0.0,1,Regular Activo,
1068,319.98,0.4,1,1.0,128.0,71,Activo,1,0,0.0,1,Regular Activo,
5086,319.98,0.4,1,1.0,128.0,871,Perdido,1,1,1.0,3,Devolutivo,0.9996
3484,319.98,0.4,1,1.0,128.0,1301,Perdido,1,0,0.0,0,Perdido,0.9997
4664,319.98,0.4,1,1.0,128.0,1280,Perdido,1,0,0.0,0,Perdido,0.9997
2576,319.98,0.4,1,1.0,128.0,1430,Perdido,1,0,0.0,0,Perdido,0.9997
3407,319.98,0.4,1,1.0,128.0,859,Perdido,1,0,0.0,0,Perdido,0.9998
1604,319.98,0.4,1,1.0,128.0,919,Perdido,1,0,0.0,0,Perdido,0.9997
4649,319.98,0.4,1,1.0,128.0,1751,Perdido,1,0,0.0,0,Perdido,0.9997
3373,319.98,0.4,1,1.0,128.0,1776,Perdido,1,0,0.0,0,Perdido,0.9997
3991,319.98,0.4,1,1.0,128.0,1295,Perdido,1,0,0.0,0,Perdido,0.9997
4290,319.98,0.4,1,1.0,128.0,909,Perdido,1,0,0.0,0,Perdido,0.9997
2174,319.98,0.4,1,1.0,128.0,976,Perdido,1,0,0.0,0,Perdido,0.9997
4350,319.98,0.4,1,1.0,128.0,400,Perdido,1,0,0.0,1,Regular Activo,
5380,319.98,0.4,1,1.0,128.0,389,Perdido,1,0,0.0,1,Regular Activo,
3887,319.98,0.4,1,1.0,128.0,82,Activo,1,0,0.0,1,Regular Activo,
5171,319.98,0.4,1,1.0,128.0,904,Perdido,1,0,0.0,0,Perdido,0.9997
4392,319.98,0.4,1,1.0,128.0,117,Activo,1,0,0.0,1,Regular Activo,
4729,319.98,0.4,1,1.0,128.0,1800,Perdido,1,0,0.0,0,Perdido,0.9997
2757,319.98,0.4,1,1.0,128.0,365,En riesgo,1,0,0.0,1,Regular Activo,
1503,319.98,0.4,1,1.0,128.0,57,Activo,1,0,0.0,1,Regular Activo,
2794,319.98,0.4,1,1.0,128.0,81,Activo,1,0,0.0,1,Regular Activo,
5008,319.98,0.4,1,1.0,128.0,423,Perdido,1,0,0.0,1,Regular Activo,
5013,319.98,0.4,1,1.0,128.0,1335,Perdido,1,0,0.0,0,Perdido,0.9997
3214,319.98,0.4,1,1.0,128.0,370,Perdido,1,0,0.0,1,Regular Activo,
1368,319.98,0.4,1,1.0,128.0,534,Perdido,1,0,0.0,1,Regular Activo,
2073,319.98,0.4,1,1.0,128.0,88,Activo,1,0,0.0,1,Regular Activo,
3548,319.98,0.4,1,1.0,128.0,1784,Perdido,1,0,0.0,0,Perdido,0.9997
3507,319.98,0.4,1,1.0,128.0,379,Perdido,1,0,0.0,1,Regular Activo,
941,319.98,0.4,1,1.0,128.0,492,Perdido,1,0,0.0,1,Regular Activo,
1706,319.98,0.4,1,1.0,128.0,1450,Perdido,1,0,0.0,0,Perdido,0.9997
4505,319.98,0.4,1,1.0,128.0,1803,Perdido,1,1,1.0,3,Devolutivo,0.9994
5518,319.98,0.4,1,1.0,128.0,74,Activo,1,0,0.0,1,Regular Activo,
2481,319.98,0.4,1,1.0,128.0,1396,Perdido,1,0,0.0,0,Perdido,0.9997
2863,319.98,0.4,1,1.0,128.0,375,Perdido,1,0,0.0,1,Regular Activo,
5675,319.98,0.4,1,1.0,128.0,422,Perdido,1,0,0.0,1,Regular Activo,
5592,319.98,0.4,1,1.0,128.0,856,Perdido,1,0,0.0,0,Perdido,0.9998
2572,319.98,0.4,1,1.0,128.0,32,Activo,1,0,0.0,1,Regular Activo,
3420,319.98,0.4,1,1.0,128.0,1815,Perdido,1,0,0.0,0,Perdido,0.9997
2495,319.98,0.4,1,1.0,128.0,964,Perdido,1,0,0.0,0,Perdido,0.9997
5525,319.98,0.4,1,1.0,128.0,386,Perdido,1,0,0.0,1,Regular Activo,
2493,319.98,0.4,1,1.0,128.0,1452,Perdido,1,0,0.0,0,Perdido,0.9997
1552,319.98,0.4,1,1.0,128.0,979,Perdido,1,0,0.0,0,Perdido,0.9997
2640,319.98,0.4,1,1.0,128.0,37,Activo,1,0,0.0,1,Regular Activo,
762,299.99,0.4,1,1.0,120.0,971,Perdido,1,0,0.0,0,Perdido,0.9997
2564,299.99,0.4,1,1.0,120.0,1448,Perdido,1,0,0.0,0,Perdido,0.9997
1568,299.99,0.4,1,1.0,120.0,927,Perdido,1,0,0.0,0,Perdido,0.9997
4692,299.99,0.4,1,1.0,120.0,1805,Perdido,1,0,0.0,0,Perdido,0.9997
4690,299.99,0.4,1,1.0,120.0,1317,Perdido,1,1,1.0,3,Devolutivo,0.9994
3345,299.99,0.4,1,1.0,120.0,855,Perdido,1,0,0.0,0,Perdido,0.9998
5488,299.99,0.4,1,1.0,120.0,1354,Perdido,1,0,0.0,0,Perdido,0.9997
1634,299.99,0.4,1,1.0,120.0,81,Activo,1,0,0.0,1,Regular Activo,
4628,299.99,0.4,1,1.0,120.0,1762,Perdido,1,0,0.0,0,Perdido,0.9997
4624,299.99,0.4,1,1.0,120.0,424,Perdido,1,0,0.0,1,Regular Activo,
4618,299.99,0.4,1,1.0,120.0,1327,Perdido,1,0,0.0,0,Perdido,0.9997
2459,299.99,0.4,1,1.0,120.0,45,Activo,1,0,0.0,1,Regular Activo,
3539,299.99,0.4,1,1.0,120.0,1315,Perdido,1,0,0.0,0,Perdido,0.9997
3311,299.99,0.4,1,1.0,120.0,867,Perdido,1,0,0.0,0,Perdido,0.9998
1655,299.99,0.4,1,1.0,120.0,490,Perdido,1,0,0.0,1,Regular Activo,
4230,299.99,0.4,1,1.0,120.0,407,Perdido,1,0,0.0,1,Regular Activo,
2468,299.99,0.4,1,1.0,120.0,63,Activo,1,0,0.0,1,Regular Activo,
1649,299.99,0.4,1,1.0,120.0,1380,Perdido,1,0,0.0,0,Perdido,0.9997
1689,299.99,0.4,1,1.0,120.0,976,Perdido,1,0,0.0,0,Perdido,0.9997
3702,299.99,0.4,1,1.0,120.0,1335,Perdido,1,0,0.0,0,Perdido,0.9997
4508,299.99,0.4,1,1.0,120.0,112,Activo,1,1,1.0,3,Devolutivo,
3711,299.99,0.4,1,1.0,120.0,1750,Perdido,1,0,0.0,0,Perdido,0.9997
3273,299.99,0.4,1,1.0,120.0,78,Activo,1,0,0.0,1,Regular Activo,
2653,299.99,0.4,1,1.0,120.0,1397,Perdido,1,0,0.0,0,Perdido,0.9997
3525,299.99,0.4,1,1.0,120.0,419,Perdido,1,0,0.0,1,Regular Activo,
2583,299.99,0.4,1,1.0,120.0,85,Activo,1,0,0.0,1,Regular Activo,
2594,299.99,0.4,1,1.0,120.0,526,Perdido,1,0,0.0,1,Regular Activo,
2948,299.99,0.4,1,1.0,120.0,1299,Perdido,1,0,0.0,0,Perdido,0.9997
4255,299.99,0.4,1,1.0,120.0,1310,Perdido,1,1,1.0,3,Devolutivo,0.9994
4248,299.99,0.4,1,1.0,120.0,118,Activo,1,0,0.0,1,Regular Activo,
1605,299.99,0.4,1,1.0,120.0,919,Perdido,1,0,0.0,0,Perdido,0.9997
4683,299.99,0.4,1,1.0,120.0,75,Activo,1,0,0.0,1,Regular Activo,
5186,299.98,0.4,1,1.0,120.0,889,Perdido,1,0,0.0,0,Perdido,0.9998
5258,299.98,0.4,1,1.0,120.0,1773,Perdido,1,0,0.0,0,Perdido,0.9997
1893,299.98,0.4,1,1.0,120.0,64,Activo,1,0,0.0,1,Regular Activo,
1936,299.98,0.4,1,1.0,120.0,22,Activo,1,0,0.0,1,Regular Activo,
4219,299.98,0.4,1,1.0,120.0,96,Activo,1,0,0.0,1,Regular Activo,
1938,299.98,0.4,1,1.0,120.0,982,Perdido,1,0,0.0,0,Perdido,0.9997
2890,299.99,0.4,1,1.0,120.0,68,Activo,1,0,0.0,1,Regular Activo,
2976,299.99,0.4,1,1.0,120.0,1746,Perdido,1,0,0.0,0,Perdido,0.9997
2063,299.98,0.4,1,1.0,120.0,40,Activo,1,0,0.0,1,Regular Activo,
5269,299.98,0.4,1,1.0,120.0,1287,Perdido,1,0,0.0,0,Perdido,0.9997
2045,299.98,0.4,1,1.0,120.0,33,Activo,1,0,0.0,1,Regular Activo,
5292,299.98,0.4,1,1.0,120.0,1286,Perdido,1,0,0.0,0,Perdido,0.9997
4856,299.98,0.4,1,1.0,120.0,877,Perdido,1,0,0.0,0,Perdido,0.9998
5286,299.98,0.4,1,1.0,120.0,1744,Perdido,1,0,0.0,0,Perdido,0.9997
2868,299.98,0.4,1,1.0,120.0,1338,Perdido,1,1,1.0,3,Devolutivo,0.9994
3077,299.98,0.4,1,1.0,120.0,88,Activo,1,0,0.0,1,Regular Activo,
4121,299.98,0.4,1,1.0,120.0,1745,Perdido,1,0,0.0,0,Perdido,0.9997
2808,299.98,0.4,1,1.0,120.0,377,Perdido,1,1,1.0,3,Devolutivo,
825,299.98,0.4,1,1.0,120.0,119,Activo,1,0,0.0,1,Regular Activo,
5352,299.98,0.4,1,1.0,120.0,1353,Perdido,1,1,1.0,3,Devolutivo,0.9994
4064,299.98,0.4,1,1.0,120.0,1331,Perdido,1,0,0.0,0,Perdido,0.9997
1802,299.98,0.4,1,1.0,120.0,986,Perdido,1,0,0.0,0,Perdido,0.9997
5261,299.98,0.4,1,1.0,120.0,1736,Perdido,1,0,0.0,0,Perdido,0.9997
4965,299.98,0.4,1,1.0,120.0,1354,Perdido,1,0,0.0,0,Perdido,0.9997
3854,299.98,0.4,1,1.0,120.0,399,Perdido,1,0,0.0,1,Regular Activo,
1017,299.98,0.4,1,1.0,120.0,1420,Perdido,1,0,0.0,0,Perdido,0.9997
2291,299.98,0.4,1,1.0,120.0,498,Perdido,1,0,0.0,1,Regular Activo,
5404,299.98,0.4,1,1.0,120.0,1759,Perdido,1,0,0.0,0,Perdido,0.9997
875,299.98,0.4,1,1.0,120.0,7,Activo,1,0,0.0,1,Regular Activo,
5623,299.98,0.4,1,1.0,120.0,117,Activo,1,0,0.0,1,Regular Activo,
5644,299.98,0.4,1,1.0,120.0,1299,Perdido,1,0,0.0,0,Perdido,0.9997
2666,299.98,0.4,1,1.0,120.0,114,Activo,1,1,1.0,3,Devolutivo,
2694,299.98,0.4,1,1.0,120.0,969,Perdido,1,1,1.0,3,Devolutivo,0.9994
5441,299.98,0.4,1,1.0,120.0,907,Perdido,1,0,0.0,0,Perdido,0.9997
2350,299.98,0.4,1,1.0,120.0,1444,Perdido,1,0,0.0,0,Perdido,0.9997
3211,299.98,0.4,1,1.0,120.0,866,Perdido,1,0,0.0,0,Perdido,0.9998
2316,299.98,0.4,1,1.0,120.0,927,Perdido,1,0,0.0,0,Perdido,0.9997
759,299.98,0.4,1,1.0,120.0,997,Perdido,1,0,0.0,0,Perdido,0.9997
3538,299.98,0.4,1,1.0,120.0,78,Activo,1,0,0.0,1,Regular Activo,
907,299.98,0.4,1,1.0,120.0,117,Activo,1,0,0.0,1,Regular Activo,
4648,299.98,0.4,1,1.0,120.0,1301,Perdido,1,0,0.0,0,Perdido,0.9997
1600,299.98,0.4,1,1.0,120.0,119,Activo,1,0,0.0,1,Regular Activo,
4657,299.98,0.4,1,1.0,120.0,883,Perdido,1,1,1.0,3,Devolutivo,0.9996
2892,299.98,0.4,1,1.0,120.0,1325,Perdido,1,0,0.0,0,Perdido,0.9997
5214,299.98,0.4,1,1.0,120.0,1328,Perdido,1,0,0.0,0,Perdido,0.9997
5736,299.98,0.4,1,1.0,120.0,1801,Perdido,1,0,0.0,0,Perdido,0.9997
4247,299.98,0.4,1,1.0,120.0,394,Perdido,1,0,0.0,1,Regular Activo,
3348,299.98,0.4,1,1.0,120.0,67,Activo,1,0,0.0,1,Regular Activo,
5048,299.98,0.4,1,1.0,120.0,111,Activo,1,0,0.0,1,Regular Activo,
3572,299.98,0.4,1,1.0,120.0,1760,Perdido,1,0,0.0,0,Perdido,0.9997
4720,299.98,0.4,1,1.0,120.0,1808,Perdido,1,0,0.0,0,Perdido,0.9997
3595,299.98,0.4,1,1.0,120.0,1339,Perdido,1,0,0.0,0,Perdido,0.9997
2646,299.98,0.4,1,1.0,120.0,934,Perdido,1,2,2.0,3,Devolutivo,0.9994
2642,299.98,0.4,1,1.0,120.0,32,Activo,1,0,0.0,1,Regular Activo,
2991,299.98,0.4,1,1.0,120.0,909,Perdido,1,0,0.0,0,Perdido,0.9997
1796,299.98,0.4,1,1.0,120.0,107,Activo,1,0,0.0,1,Regular Activo,
5187,299.99,0.4,1,1.0,120.0,888,Perdido,1,0,0.0,0,Perdido,0.9998
2930,299.99,0.4,1,1.0,120.0,1813,Perdido,1,0,0.0,0,Perdido,0.9997
4964,299.99,0.4,1,1.0,120.0,1789,Perdido,1,0,0.0,0,Perdido,0.9997
5684,299.99,0.4,1,1.0,120.0,389,Perdido,1,1,1.0,3,Devolutivo,
5683,299.99,0.4,1,1.0,120.0,1285,Perdido,1,0,0.0,0,Perdido,0.9997
3085,299.99,0.4,1,1.0,120.0,1777,Perdido,1,0,0.0,0,Perdido,0.9997
5722,299.99,0.4,1,1.0,120.0,379,Perdido,1,0,0.0,1,Regular Activo,
4214,299.99,0.4,1,1.0,120.0,392,Perdido,1,0,0.0,1,Regular Activo,
4206,299.99,0.4,1,1.0,120.0,1793,Perdido,1,0,0.0,0,Perdido,0.9997
4285,299.99,0.4,1,1.0,120.0,1803,Perdido,1,0,0.0,0,Perdido,0.9997
3056,299.97,0.4,1,1.0,120.0,409,Perdido,1,0,0.0,1,Regular Activo,
2922,299.97,0.4,1,1.0,120.0,1348,Perdido,1,0,0.0,0,Perdido,0.9997
3522,299.97,0.4,1,1.0,120.0,383,Perdido,1,0,0.0,1,Regular Activo,
3704,299.97,0.4,1,1.0,120.0,1350,Perdido,1,0,0.0,0,Perdido,0.9997
1495,299.97,0.4,1,1.0,120.0,532,Perdido,1,0,0.0,1,Regular Activo,
3164,299.98,0.4,1,1.0,120.0,1799,Perdido,1,0,0.0,0,Perdido,0.9997
3158,299.99,0.4,1,1.0,120.0,1807,Perdido,1,0,0.0,0,Perdido,0.9997
2096,299.99,0.4,1,1.0,120.0,963,Perdido,1,0,0.0,0,Perdido,0.9997
2130,299.99,0.4,1,1.0,120.0,96,Activo,1,0,0.0,1,Regular Activo,
2126,299.99,0.4,1,1.0,120.0,14,Activo,1,0,0.0,1,Regular Activo,
5309,299.99,0.4,1,1.0,120.0,1807,Perdido,1,0,0.0,0,Perdido,0.9997
5313,299.99,0.4,1,1.0,120.0,1299,Perdido,1,0,0.0,0,Perdido,0.9997
1073,299.99,0.4,1,1.0,120.0,1459,Perdido,1,0,0.0,0,Perdido,0.9997
4380,299.99,0.4,1,1.0,120.0,1802,Perdido,1,0,0.0,0,Perdido,0.9997
2180,299.99,0.4,1,1.0,120.0,1450,Perdido,1,0,0.0,0,Perdido,0.9997
3915,299.99,0.4,1,1.0,120.0,909,Perdido,1,0,0.0,0,Perdido,0.9997
1056,299.99,0.4,1,1.0,120.0,77,Activo,1,0,0.0,1,Regular Activo,
2735,299.99,0.4,1,1.0,120.0,535,Perdido,1,0,0.0,1,Regular Activo,
2758,299.99,0.4,1,1.0,120.0,908,Perdido,1,0,0.0,0,Perdido,0.9997
4981,299.99,0.4,1,1.0,120.0,1324,Perdido,1,0,0.0,0,Perdido,0.9997
4166,299.99,0.4,1,1.0,120.0,389,Perdido,1,0,0.0,1,Regular Activo,
1207,299.99,0.4,1,1.0,120.0,10,Activo,1,0,0.0,1,Regular Activo,
2796,299.99,0.4,1,1.0,120.0,859,Perdido,1,0,0.0,0,Perdido,0.9998
1115,299.99,0.4,1,1.0,120.0,947,Perdido,1,1,1.0,3,Devolutivo,0.9994
4149,299.99,0.4,1,1.0,120.0,415,Perdido,1,0,0.0,1,Regular Activo,
4314,299.99,0.4,1,1.0,120.0,1283,Perdido,1,0,0.0,0,Perdido,0.9997
4306,299.99,0.4,1,1.0,120.0,1358,Perdido,1,0,0.0,0,Perdido,0.9997
4297,299.99,0.4,1,1.0,120.0,365,En riesgo,1,0,0.0,1,Regular Activo,
2848,299.99,0.4,1,1.0,120.0,88,Activo,1,0,0.0,1,Regular Activo,
4868,299.99,0.4,1,1.0,120.0,1343,Perdido,1,0,0.0,0,Perdido,0.9997
4116,299.99,0.4,1,1.0,120.0,73,Activo,1,0,0.0,1,Regular Activo,
1133,299.99,0.4,1,1.0,120.0,103,Activo,1,0,0.0,1,Regular Activo,
2839,299.99,0.4,1,1.0,120.0,1336,Perdido,1,0,0.0,0,Perdido,0.9997
1130,299.99,0.4,1,1.0,120.0,82,Activo,1,0,0.0,1,Regular Activo,
796,299.99,0.4,1,1.0,120.0,4,Activo,1,0,0.0,1,Regular Activo,
1450,299.99,0.4,1,1.0,120.0,961,Perdido,1,0,0.0,0,Perdido,0.9997
4026,299.99,0.4,1,1.0,120.0,1286,Perdido,1,1,1.0,3,Devolutivo,0.9994
4819,299.99,0.4,1,1.0,120.0,1737,Perdido,1,0,0.0,0,Perdido,0.9997
5121,299.99,0.4,1,1.0,120.0,860,Perdido,1,0,0.0,0,Perdido,0.9998
2687,299.99,0.4,1,1.0,120.0,1433,Perdido,1,0,0.0,0,Perdido,0.9997
5112,299.99,0.4,1,1.0,120.0,894,Perdido,1,0,0.0,0,Perdido,0.9998
1040,299.99,0.4,1,1.0,120.0,519,Perdido,1,0,0.0,1,Regular Activo,
2273,299.99,0.4,1,1.0,120.0,1445,Perdido,1,0,0.0,0,Perdido,0.9997
1347,299.99,0.4,1,1.0,120.0,530,Perdido,1,0,0.0,1,Regular Activo,
3226,299.99,0.4,1,1.0,120.0,910,Perdido,1,0,0.0,0,Perdido,0.9997
4996,299.99,0.4,1,1.0,120.0,390,Perdido,1,0,0.0,1,Regular Activo,
1527,299.99,0.4,1,1.0,120.0,945,Perdido,1,0,0.0,0,Perdido,0.9997
4771,299.99,0.4,1,1.0,120.0,61,Activo,1,0,0.0,1,Regular Activo,
1948,299.99,0.4,1,1.0,120.0,968,Perdido,1,0,0.0,0,Perdido,0.9997
5236,299.99,0.4,1,1.0,120.0,410,Perdido,1,0,0.0,1,Regular Activo,
1949,299.99,0.4,1,1.0,120.0,38,Activo,1,1,1.0,3,Devolutivo,
1904,299.99,0.4,1,1.0,120.0,1437,Perdido,1,0,0.0,0,Perdido,0.9997
3106,299.99,0.4,1,1.0,120.0,83,Activo,1,0,0.0,1,Regular Activo,
3109,299.99,0.4,1,1.0,120.0,375,Perdido,1,0,0.0,1,Regular Activo,
3840,299.99,0.4,1,1.0,120.0,407,Perdido,1,1,1.0,3,Devolutivo,
1753,299.99,0.4,1,1.0,120.0,36,Activo,1,0,0.0,1,Regular Activo,
5367,299.99,0.4,1,1.0,120.0,76,Activo,1,0,0.0,1,Regular Activo,
3866,299.99,0.4,1,1.0,120.0,884,Perdido,1,0,0.0,0,Perdido,0.9998
3877,299.99,0.4,1,1.0,120.0,1341,Perdido,1,0,0.0,0,Perdido,0.9997
1788,299.99,0.4,1,1.0,120.0,955,Perdido,1,0,0.0,0,Perdido,0.9997
1078,299.99,0.4,1,1.0,120.0,68,Activo,1,0,0.0,1,Regular Activo,
3903,299.99,0.4,1,1.0,120.0,1786,Perdido,1,0,0.0,0,Perdido,0.9997
3882,299.99,0.4,1,1.0,120.0,406,Perdido,1,0,0.0,1,Regular Activo,
3798,299.99,0.4,1,1.0,120.0,1329,Perdido,1,0,0.0,0,Perdido,0.9997
1481,299.99,0.4,1,1.0,120.0,936,Perdido,1,0,0.0,0,Perdido,0.9997
3812,299.99,0.4,1,1.0,120.0,393,Perdido,1,0,0.0,1,Regular Activo,
3200,299.99,0.4,1,1.0,120.0,380,Perdido,1,1,1.0,3,Devolutivo,
5663,299.99,0.4,1,1.0,120.0,104,Activo,1,0,0.0,1,Regular Activo,
3780,299.99,0.4,1,1.0,120.0,419,Perdido,1,0,0.0,1,Regular Activo,
2289,299.99,0.4,1,1.0,120.0,94,Activo,1,0,0.0,1,Regular Activo,
2348,299.99,0.4,1,1.0,120.0,79,Activo,1,0,0.0,1,Regular Activo,
2352,299.99,0.4,1,1.0,120.0,520,Perdido,1,0,0.0,1,Regular Activo,
4547,299.99,0.4,1,1.0,120.0,1363,Perdido,1,0,0.0,0,Perdido,0.9997
2366,299.99,0.4,1,1.0,120.0,48,Activo,1,0,0.0,1,Regular Activo,
1534,299.99,0.4,1,1.0,120.0,1453,Perdido,1,0,0.0,0,Perdido,0.9997
3260,299.99,0.4,1,1.0,120.0,77,Activo,1,0,0.0,1,Regular Activo,
4553,299.99,0.4,1,1.0,120.0,1750,Perdido,1,0,0.0,0,Perdido,0.9997
1680,299.99,0.4,1,1.0,120.0,96,Activo,1,1,1.0,3,Devolutivo,
3634,299.99,0.4,1,1.0,120.0,118,Activo,1,0,0.0,1,Regular Activo,
3629,299.99,0.4,1,1.0,120.0,1302,Perdido,1,0,0.0,0,Perdido,0.9997
2382,299.99,0.4,1,1.0,120.0,541,Perdido,1,0,0.0,1,Regular Activo,
4589,299.99,0.4,1,1.0,120.0,1367,Perdido,1,0,0.0,0,Perdido,0.9997
5624,299.99,0.4,1,1.0,120.0,856,Perdido,1,0,0.0,0,Perdido,0.9998
2629,299.99,0.4,1,1.0,120.0,980,Perdido,1,1,1.0,3,Devolutivo,0.9994
1367,299.99,0.4,1,1.0,120.0,499,Perdido,1,1,1.0,3,Devolutivo,
